run_accession,analysis_accession,sample_accession,study_accession,analysis_type,tax_id,scientific_name,submitted_ftp,study_accession,experiment_accession,fastq_ftp,submitted_ftp,sra_ftp,bam_match,samplename
ERR3573995,ERZ2272743,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272743/ERR3573995.fasta.gz,PRJEB34634,ERX3572233,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573995/ERR3573995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573995/ERR3573995_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573995/WTCHG_555216_283128.bam,,WTCHG_555216_283128,WIT-DW-100-WIN
ERR3573996,ERZ2272320,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272320/ERR3573996.fasta.gz,PRJEB34634,ERX3572234,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573996/ERR3573996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573996/ERR3573996_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573996/WTCHG_555217_283128.bam,,WTCHG_555217_283128,WIT-DW-100-WIN
ERR3573997,ERZ2227410,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2227410/ERR3573997.fasta.gz,PRJEB34634,ERX3572235,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573997/ERR3573997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573997/ERR3573997_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573997/WTCHG_555215_283128.bam,,WTCHG_555215_283128,WIT-DW-100-WIN
ERR3573998,ERZ2270317,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270317/ERR3573998.fasta.gz,PRJEB34634,ERX3572236,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573998/ERR3573998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573998/ERR3573998_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573998/WTCHG_559241_283128.bam,,WTCHG_559241_283128,WIT-DW-100-WIN
ERR3573999,ERZ2272105,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272105/ERR3573999.fasta.gz,PRJEB34634,ERX3572237,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573999/ERR3573999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573999/ERR3573999_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573999/WTCHG_559240_283128.bam,,WTCHG_559240_283128,WIT-DW-100-WIN
ERR3574000,ERZ2271127,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271127/ERR3574000.fasta.gz,PRJEB34634,ERX3572238,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574000/ERR3574000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574000/ERR3574000_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574000/WTCHG_559243_283128.bam,,WTCHG_559243_283128,WIT-DW-100-WIN
ERR3574001,ERZ2272163,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272163/ERR3574001.fasta.gz,PRJEB34634,ERX3572239,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574001/ERR3574001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574001/ERR3574001_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574001/WTCHG_559244_283128.bam,,WTCHG_559244_283128,WIT-DW-100-WIN
ERR3574002,ERZ2272114,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272114/ERR3574002.fasta.gz,PRJEB34634,ERX3572240,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574002/ERR3574002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574002/ERR3574002_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574002/WTCHG_559242_283128.bam,,WTCHG_559242_283128,WIT-DW-100-WIN
ERR3574003,ERZ2270856,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270856/ERR3574003.fasta.gz,PRJEB34634,ERX3572241,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574003/ERR3574003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574003/ERR3574003_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574003/WTCHG_550636_281104.bam,,WTCHG_550636_281104,WIT-DW-1000-AUT
ERR3574004,ERZ2270459,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270459/ERR3574004.fasta.gz,PRJEB34634,ERX3572242,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574004/ERR3574004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574004/ERR3574004_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574004/WTCHG_551514_281104.bam,,WTCHG_551514_281104,WIT-DW-1000-AUT
ERR3574005,ERZ2270607,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270607/ERR3574005.fasta.gz,PRJEB34634,ERX3572243,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574005/ERR3574005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574005/ERR3574005_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574005/WTCHG_551515_281104.bam,,WTCHG_551515_281104,WIT-DW-1000-AUT
ERR3574006,ERZ2271779,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271779/ERR3574006.fasta.gz,PRJEB34634,ERX3572244,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574006/ERR3574006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574006/ERR3574006_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574006/WTCHG_554367_281104.bam,,WTCHG_554367_281104,WIT-DW-1000-AUT
ERR3574007,ERZ2272723,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272723/ERR3574007.fasta.gz,PRJEB34634,ERX3572245,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574007/ERR3574007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574007/ERR3574007_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574007/WTCHG_554366_281104.bam,,WTCHG_554366_281104,WIT-DW-1000-AUT
ERR3574008,ERZ2272269,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272269/ERR3574008.fasta.gz,PRJEB34634,ERX3572246,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574008/ERR3574008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574008/ERR3574008_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574008/WTCHG_555215_281104.bam,,WTCHG_555215_281104,WIT-DW-1000-AUT
ERR3574009,ERZ2270363,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270363/ERR3574009.fasta.gz,PRJEB34634,ERX3572247,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574009/ERR3574009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574009/ERR3574009_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574009/WTCHG_555221_281104.bam,,WTCHG_555221_281104,WIT-DW-1000-AUT
ERR3574010,ERZ2272368,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272368/ERR3574010.fasta.gz,PRJEB34634,ERX3572248,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574010/ERR3574010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574010/ERR3574010_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574010/WTCHG_555216_281104.bam,,WTCHG_555216_281104,WIT-DW-1000-AUT
ERR3574011,ERZ2272022,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272022/ERR3574011.fasta.gz,PRJEB34634,ERX3572249,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574011/ERR3574011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574011/ERR3574011_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574011/WTCHG_555217_281104.bam,,WTCHG_555217_281104,WIT-DW-1000-AUT
ERR3574012,ERZ2271918,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271918/ERR3574012.fasta.gz,PRJEB34634,ERX3572250,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574012/ERR3574012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574012/ERR3574012_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574012/WTCHG_555219_281104.bam,,WTCHG_555219_281104,WIT-DW-1000-AUT
ERR3574013,ERZ2271570,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271570/ERR3574013.fasta.gz,PRJEB34634,ERX3572251,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574013/ERR3574013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574013/ERR3574013_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574013/WTCHG_555214_281104.bam,,WTCHG_555214_281104,WIT-DW-1000-AUT
ERR3574014,ERZ2270673,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270673/ERR3574014.fasta.gz,PRJEB34634,ERX3572252,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574014/ERR3574014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574014/ERR3574014_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574014/WTCHG_555218_281104.bam,,WTCHG_555218_281104,WIT-DW-1000-AUT
ERR3574015,ERZ2272252,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272252/ERR3574015.fasta.gz,PRJEB34634,ERX3572253,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574015/ERR3574015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574015/ERR3574015_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574015/WTCHG_555220_281104.bam,,WTCHG_555220_281104,WIT-DW-1000-AUT
ERR3574016,ERZ2271871,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271871/ERR3574016.fasta.gz,PRJEB34634,ERX3572254,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574016/ERR3574016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574016/ERR3574016_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574016/WTCHG_559240_281104.bam,,WTCHG_559240_281104,WIT-DW-1000-AUT
ERR3574017,ERZ2270840,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270840/ERR3574017.fasta.gz,PRJEB34634,ERX3572255,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574017/ERR3574017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574017/ERR3574017_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574017/WTCHG_559242_281104.bam,,WTCHG_559242_281104,WIT-DW-1000-AUT
ERR3574018,ERZ2271622,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271622/ERR3574018.fasta.gz,PRJEB34634,ERX3572256,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574018/ERR3574018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574018/ERR3574018_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574018/WTCHG_559243_281104.bam,,WTCHG_559243_281104,WIT-DW-1000-AUT
ERR3574019,ERZ2271795,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271795/ERR3574019.fasta.gz,PRJEB34634,ERX3572257,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574019/ERR3574019_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574019/ERR3574019_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574019/WTCHG_559241_281104.bam,,WTCHG_559241_281104,WIT-DW-1000-AUT
ERR3574020,ERZ2272201,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272201/ERR3574020.fasta.gz,PRJEB34634,ERX3572258,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574020/ERR3574020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574020/ERR3574020_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574020/WTCHG_559244_281104.bam,,WTCHG_559244_281104,WIT-DW-1000-AUT
ERR3574021,ERZ2271754,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271754/ERR3574021.fasta.gz,PRJEB34634,ERX3572259,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574021/ERR3574021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574021/ERR3574021_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574021/WTCHG_550636_276139.bam,,WTCHG_550636_276139,WIT-DW-1000-SUM
ERR3574022,ERZ2227389,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2227389/ERR3574022.fasta.gz,PRJEB34634,ERX3572260,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574022/ERR3574022_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574022/ERR3574022_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574022/WTCHG_551514_276139.bam,,WTCHG_551514_276139,WIT-DW-1000-SUM
ERR3574023,ERZ2271814,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271814/ERR3574023.fasta.gz,PRJEB34634,ERX3572261,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574023/ERR3574023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574023/ERR3574023_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574023/WTCHG_551515_276139.bam,,WTCHG_551515_276139,WIT-DW-1000-SUM
ERR3574024,ERZ2268943,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ226/ERZ2268943/ERR3574024.fasta.gz,PRJEB34634,ERX3572262,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574024/ERR3574024_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574024/ERR3574024_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574024/WTCHG_554367_276139.bam,,WTCHG_554367_276139,WIT-DW-1000-SUM
ERR3574025,ERZ2272631,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272631/ERR3574025.fasta.gz,PRJEB34634,ERX3572263,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574025/ERR3574025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574025/ERR3574025_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574025/WTCHG_554366_276139.bam,,WTCHG_554366_276139,WIT-DW-1000-SUM
ERR3574026,ERZ2272335,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272335/ERR3574026.fasta.gz,PRJEB34634,ERX3572264,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574026/ERR3574026_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574026/ERR3574026_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574026/WTCHG_555214_276139.bam,,WTCHG_555214_276139,WIT-DW-1000-SUM
ERR3574027,ERZ2272019,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272019/ERR3574027.fasta.gz,PRJEB34634,ERX3572265,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574027/ERR3574027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574027/ERR3574027_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574027/WTCHG_555220_276139.bam,,WTCHG_555220_276139,WIT-DW-1000-SUM
ERR3574028,ERZ2270430,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270430/ERR3574028.fasta.gz,PRJEB34634,ERX3572266,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574028/ERR3574028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574028/ERR3574028_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574028/WTCHG_555216_276139.bam,,WTCHG_555216_276139,WIT-DW-1000-SUM
ERR3574029,ERZ2272387,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272387/ERR3574029.fasta.gz,PRJEB34634,ERX3572267,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574029/ERR3574029_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3574029/ERR3574029_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574029/WTCHG_555221_276139.bam,,WTCHG_555221_276139,WIT-DW-1000-SUM
ERR3574030,ERZ2271569,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271569/ERR3574030.fasta.gz,PRJEB34634,ERX3572268,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574030/ERR3574030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3574030/ERR3574030_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574030/WTCHG_555218_276139.bam,,WTCHG_555218_276139,WIT-DW-1000-SUM
ERR3574031,ERZ2271524,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271524/ERR3574031.fasta.gz,PRJEB34634,ERX3572269,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574031/ERR3574031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3574031/ERR3574031_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574031/WTCHG_555217_276139.bam,,WTCHG_555217_276139,WIT-DW-1000-SUM
ERR3574032,ERZ2271729,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271729/ERR3574032.fasta.gz,PRJEB34634,ERX3572270,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574032/ERR3574032_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3574032/ERR3574032_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574032/WTCHG_555215_276139.bam,,WTCHG_555215_276139,WIT-DW-1000-SUM
ERR3574033,ERZ2272245,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272245/ERR3574033.fasta.gz,PRJEB34634,ERX3572271,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574033/ERR3574033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3574033/ERR3574033_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574033/WTCHG_555219_276139.bam,,WTCHG_555219_276139,WIT-DW-1000-SUM
ERR3574034,ERZ2272040,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272040/ERR3574034.fasta.gz,PRJEB34634,ERX3572272,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574034/ERR3574034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3574034/ERR3574034_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574034/WTCHG_559240_276139.bam,,WTCHG_559240_276139,WIT-DW-1000-SUM
ERR3574035,ERZ2227684,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2227684/ERR3574035.fasta.gz,PRJEB34634,ERX3572273,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574035/ERR3574035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3574035/ERR3574035_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574035/WTCHG_559243_276139.bam,,WTCHG_559243_276139,WIT-DW-1000-SUM
ERR3574036,ERZ2271925,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271925/ERR3574036.fasta.gz,PRJEB34634,ERX3572274,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574036/ERR3574036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3574036/ERR3574036_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574036/WTCHG_559244_276139.bam,,WTCHG_559244_276139,WIT-DW-1000-SUM
ERR3574037,ERZ2227224,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2227224/ERR3574037.fasta.gz,PRJEB34634,ERX3572275,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574037/ERR3574037_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3574037/ERR3574037_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574037/WTCHG_559242_276139.bam,,WTCHG_559242_276139,WIT-DW-1000-SUM
ERR3574038,ERZ2226852,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2226852/ERR3574038.fasta.gz,PRJEB34634,ERX3572276,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574038/ERR3574038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3574038/ERR3574038_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3574038/WTCHG_559241_276139.bam,,WTCHG_559241_276139,WIT-DW-1000-SUM
